text,label
"
    Health Insurance Card
    Name: Mary Henderson DDS
    Policy Number: Ba837108133
    Member ID: 3a01a585-40de-4aab-bee6-3d423d94bd78
    Group #: 1570
    Plan Type: EPO
    Coverage Start Date: 2025-03-22
    Coverage End Date: 2030-01-24
    Issuer: Callahan-Cooper
    ",health_insurance_card
"
    Invoice #: 3339
    Date: 2025-04-06
    Billed To: Kimberly Anderson
    Address: 136 Ferguson Path
Villarrealfurt, MI 12761
    - boy: $309
- manage: $88
- watch: $348
    Total: $590
    ",invoice
"
    Bank Statement
    Name: Christina Brown
    Account #: GB85EXWD26185071903670
    2025-04-03 - Fowler-Carlson - $21
2025-03-08 - Becker-Williams - $244
2025-02-20 - Sutton, Wilson and Farmer - $219
2025-04-07 - Miller, Fletcher and Avery - $60
2025-02-07 - King-Richards - $134
    Closing Balance: $2210
    ",bank_statement
"
    Driver's License
    Name: Katherine Anderson
    Address: 7387 Christopher Courts Suite 720
Royport, MN 59511
    DOB: 1961-10-09
    License #: dM590838
    Expiry: 2033-11-05
    ",drivers_license
"
    Health Insurance Card
    Name: Brittany Kerr
    Policy Number: kx946242843
    Member ID: 0ad0274c-133d-4a93-b046-214de0ec5921
    Group #: 4632
    Plan Type: PPO
    Coverage Start Date: 2025-03-29
    Coverage End Date: 2029-11-05
    Issuer: Peters-Mcmahon
    ",health_insurance_card
"
    Invoice #: 6359
    Date: 2025-02-16
    Billed To: Elijah Schroeder
    Address: 127 Moore Drive
Joeltown, VI 76997
    - foot: $286
- budget: $30
- work: $354
    Total: $898
    ",invoice
"
    Bank Statement
    Name: Hunter Mclaughlin
    Account #: GB80MMLF95721928787944
    2025-04-16 - George, Herman and Daniel - $35
2025-01-09 - Mcdonald-Butler - $85
2025-01-25 - Bennett PLC - $179
2025-03-15 - House-Williams - $128
2025-01-27 - Williams Ltd - $274
    Closing Balance: $4314
    ",bank_statement
"
    Driver's License
    Name: Jacqueline Alvarez
    Address: 472 Amber Junction
New James, MT 63341
    DOB: 1998-03-11
    License #: GY965512
    Expiry: 2034-01-24
    ",drivers_license
"
    Health Insurance Card
    Name: Monica Kaiser
    Policy Number: ey830048867
    Member ID: cf62e864-ad03-4878-bd3f-e882f2cded9a
    Group #: 7513
    Plan Type: HMO
    Coverage Start Date: 2025-01-05
    Coverage End Date: 2027-03-29
    Issuer: Hughes-Duarte
    ",health_insurance_card
"
    Invoice #: 9550
    Date: 2025-04-25
    Billed To: Jeffrey Cooper
    Address: 38262 Michael Mountains Suite 678
Whitakerview, GU 28690
    - able: $463
- letter: $262
- important: $282
    Total: $993
    ",invoice
"
    Bank Statement
    Name: Rebecca Joyce
    Account #: GB14IWXP68525510993188
    2025-03-17 - Poole-Velasquez - $137
2025-04-22 - Brown LLC - $195
2025-02-17 - Peters PLC - $63
2025-03-14 - Summers, Gomez and Cox - $269
2025-02-10 - Fitzgerald, Ward and Ferguson - $49
    Closing Balance: $1123
    ",bank_statement
"
    Driver's License
    Name: Elizabeth Beard
    Address: 2866 Joshua Extensions Suite 452
South Thomas, OH 90880
    DOB: 1991-12-30
    License #: Jj993028
    Expiry: 2033-04-07
    ",drivers_license
"
    Health Insurance Card
    Name: Emily Vazquez
    Policy Number: hX703491393
    Member ID: 11fcf7f7-b420-497e-bc6c-8cd2887b08fa
    Group #: 9548
    Plan Type: POS
    Coverage Start Date: 2025-02-19
    Coverage End Date: 2029-11-20
    Issuer: Mack, Joyce and Garcia
    ",health_insurance_card
"
    Invoice #: 8776
    Date: 2025-01-15
    Billed To: Matthew Walker
    Address: 1200 Robert Walks
Kevinland, AZ 68143
    - child: $109
- serious: $345
- trouble: $177
    Total: $792
    ",invoice
"
    Bank Statement
    Name: Chloe Davis
    Account #: GB52XQLB10943735146401
    2025-01-06 - Williams-Hall - $133
2025-05-11 - Conner Inc - $54
2025-03-21 - Miller LLC - $78
2025-01-31 - Mills, Oneal and Page - $240
2025-04-26 - Bauer and Sons - $47
    Closing Balance: $1512
    ",bank_statement
"
    Driver's License
    Name: Matthew Howell
    Address: 32903 Moore Springs Apt. 159
East Dale, RI 31113
    DOB: 1954-08-03
    License #: Lg649432
    Expiry: 2030-10-05
    ",drivers_license
"
    Health Insurance Card
    Name: George Reid
    Policy Number: NT190120849
    Member ID: 53ff57ed-5284-4eca-bbe4-ce0e1ad2bfde
    Group #: 6800
    Plan Type: PPO
    Coverage Start Date: 2025-04-23
    Coverage End Date: 2029-10-03
    Issuer: Delacruz LLC
    ",health_insurance_card
"
    Invoice #: 3618
    Date: 2025-02-13
    Billed To: Tina Mitchell
    Address: 99938 William Station
New Andrew, NH 52977
    - son: $261
- laugh: $238
- walk: $18
    Total: $145
    ",invoice
"
    Bank Statement
    Name: Connor Hines
    Account #: GB83WOXV03040902744491
    2025-02-27 - Mueller-Dennis - $36
2025-01-13 - Mendez-Clark - $10
2025-04-16 - Howard-Warren - $202
2025-03-12 - Taylor, Lane and Walter - $115
2025-03-01 - Edwards-Cardenas - $243
    Closing Balance: $1463
    ",bank_statement
"
    Driver's License
    Name: Brooke Baker
    Address: PSC 7503, Box 2077
APO AA 26564
    DOB: 1961-11-22
    License #: Sg406118
    Expiry: 2027-03-09
    ",drivers_license
"
    Health Insurance Card
    Name: Tina Smith
    Policy Number: kq520082267
    Member ID: d1e0e745-5329-47cd-a25a-35e3d1cc30c0
    Group #: 8865
    Plan Type: PPO
    Coverage Start Date: 2025-04-07
    Coverage End Date: 2026-06-21
    Issuer: Perry-Green
    ",health_insurance_card
"
    Invoice #: 6778
    Date: 2025-02-27
    Billed To: Brandon Nelson
    Address: 96872 Brown Grove
South Travisland, CO 31357
    - fear: $118
- defense: $52
- I: $402
    Total: $685
    ",invoice
"
    Bank Statement
    Name: Julie Wolf
    Account #: GB50NDGW50826066853158
    2025-01-02 - Moore-Lam - $19
2025-03-06 - Anderson PLC - $164
2025-03-07 - Pollard, Bennett and Flores - $12
2025-04-28 - Beard Ltd - $17
2025-01-10 - Anderson, Bonilla and Bailey - $296
    Closing Balance: $2192
    ",bank_statement
"
    Driver's License
    Name: Michelle Simmons
    Address: 00396 Jeff Islands
East Joshuamouth, NM 85151
    DOB: 1983-02-22
    License #: dd839876
    Expiry: 2028-11-21
    ",drivers_license
"
    Health Insurance Card
    Name: Erik Johns
    Policy Number: XO020882136
    Member ID: 38294518-2f64-43ab-be1e-06520ffc51f9
    Group #: 9783
    Plan Type: POS
    Coverage Start Date: 2025-04-20
    Coverage End Date: 2028-04-09
    Issuer: Dixon-Washington
    ",health_insurance_card
"
    Invoice #: 1422
    Date: 2025-03-07
    Billed To: Scott Reid
    Address: 94962 Brown Path
Levineport, CA 57515
    - know: $222
- we: $11
- throughout: $498
    Total: $277
    ",invoice
"
    Bank Statement
    Name: Ryan Aguilar
    Account #: GB32JKBC53456304396089
    2025-01-20 - Hunt, Landry and Peters - $18
2025-02-24 - Young Ltd - $266
2025-02-17 - Burke LLC - $227
2025-04-17 - Jacobs, Barber and Moses - $179
2025-04-19 - Harvey-Davis - $185
    Closing Balance: $1247
    ",bank_statement
"
    Driver's License
    Name: Brenda Lambert
    Address: 11324 Reynolds Common Suite 748
Catherineberg, ND 30959
    DOB: 1980-11-09
    License #: KH242814
    Expiry: 2033-03-26
    ",drivers_license
"
    Health Insurance Card
    Name: Robert Lane
    Policy Number: YX278610597
    Member ID: 91b6eca7-da06-44f9-ae9f-0592e7c76652
    Group #: 2182
    Plan Type: POS
    Coverage Start Date: 2025-02-02
    Coverage End Date: 2028-05-05
    Issuer: Perry-Davis
    ",health_insurance_card
"
    Invoice #: 1425
    Date: 2025-04-20
    Billed To: Dr. Tiffany Torres MD
    Address: 4422 Anderson Gardens Suite 459
Brianfort, VI 53283
    - figure: $67
- size: $18
- activity: $360
    Total: $184
    ",invoice
"
    Bank Statement
    Name: Patrick Sanchez
    Account #: GB59JZED53625448331918
    2025-05-01 - Townsend-Davis - $24
2025-02-12 - Johnson, Ramirez and Curtis - $135
2025-04-27 - Fernandez Group - $99
2025-02-22 - Owens PLC - $244
2025-04-20 - Reid LLC - $107
    Closing Balance: $1004
    ",bank_statement
"
    Driver's License
    Name: Holly Parker
    Address: 73404 Miles Burgs Suite 481
West Bryan, NJ 92351
    DOB: 1976-12-04
    License #: LD921699
    Expiry: 2031-05-11
    ",drivers_license
"
    Health Insurance Card
    Name: William Walker
    Policy Number: IB597858844
    Member ID: c5e6eb66-d7ab-475d-8990-8e0458a8c2da
    Group #: 7623
    Plan Type: POS
    Coverage Start Date: 2025-03-23
    Coverage End Date: 2028-10-15
    Issuer: Kane Ltd
    ",health_insurance_card
"
    Invoice #: 1767
    Date: 2025-01-01
    Billed To: Jonathan Bishop
    Address: 45799 Joe Landing
Lake Dianeport, CT 22248
    - measure: $351
- season: $454
- see: $60
    Total: $851
    ",invoice
"
    Bank Statement
    Name: Logan Elliott
    Account #: GB32ZWEH79108020075400
    2025-01-10 - Brown-Garner - $295
2025-03-05 - Nguyen PLC - $28
2025-04-27 - Carlson, Cobb and Savage - $177
2025-01-15 - Cooper-Aguilar - $111
2025-03-16 - Morgan, Hutchinson and Smith - $150
    Closing Balance: $2675
    ",bank_statement
"
    Driver's License
    Name: Connie Scott
    Address: 528 Renee Motorway Apt. 220
Lake Tiffanymouth, AS 82757
    DOB: 1935-11-21
    License #: ff150045
    Expiry: 2028-05-17
    ",drivers_license
"
    Health Insurance Card
    Name: Jesus Wilson
    Policy Number: Lm901328030
    Member ID: ab264380-3b20-4ca5-93d1-81f5b6eed9b8
    Group #: 5588
    Plan Type: EPO
    Coverage Start Date: 2025-02-01
    Coverage End Date: 2027-11-27
    Issuer: Green Ltd
    ",health_insurance_card
"
    Invoice #: 5516
    Date: 2025-01-23
    Billed To: Laura Peters
    Address: 678 Roberts Cove
South Johnhaven, KY 67033
    - build: $390
- plant: $91
- answer: $182
    Total: $252
    ",invoice
"
    Bank Statement
    Name: John Figueroa
    Account #: GB88VPHP01467885056325
    2025-01-18 - Jones-Smith - $127
2025-03-19 - Carter-Warren - $43
2025-04-11 - Jordan PLC - $53
2025-04-20 - Brown Ltd - $42
2025-04-24 - Ellison-Ward - $84
    Closing Balance: $4300
    ",bank_statement
"
    Driver's License
    Name: Troy Holloway
    Address: 725 Scott Cliffs Suite 731
Lake William, AS 66353
    DOB: 1970-10-26
    License #: PB265009
    Expiry: 2033-07-29
    ",drivers_license
"
    Health Insurance Card
    Name: Nathan Hamilton
    Policy Number: Yg019461366
    Member ID: 2715f0c5-9b1f-4727-bfca-3a1d8cfcdca8
    Group #: 1358
    Plan Type: PPO
    Coverage Start Date: 2025-04-24
    Coverage End Date: 2027-02-17
    Issuer: Herring LLC
    ",health_insurance_card
"
    Invoice #: 7475
    Date: 2025-05-03
    Billed To: Jeremy Gomez
    Address: 284 Johnson Hills Suite 557
East Juliaville, LA 55656
    - read: $56
- where: $405
- administration: $22
    Total: $462
    ",invoice
"
    Bank Statement
    Name: Christopher Trevino
    Account #: GB09NJNP24157747663309
    2025-02-23 - Collins-Hernandez - $194
2025-01-12 - Carroll Inc - $99
2025-03-05 - Young, Medina and Dorsey - $272
2025-03-20 - Boyd Inc - $85
2025-01-18 - Durham, Martin and Patrick - $89
    Closing Balance: $4515
    ",bank_statement
"
    Driver's License
    Name: Laura Warren
    Address: 46534 Rodriguez Neck
Josephland, SD 43303
    DOB: 1987-09-09
    License #: iH981220
    Expiry: 2032-12-19
    ",drivers_license
"
    Health Insurance Card
    Name: Patricia Walters
    Policy Number: gI553630490
    Member ID: 46635fb0-1835-43aa-b302-4daf2b14f159
    Group #: 5889
    Plan Type: EPO
    Coverage Start Date: 2025-01-30
    Coverage End Date: 2026-09-02
    Issuer: Miranda-Nolan
    ",health_insurance_card
"
    Invoice #: 8515
    Date: 2025-04-24
    Billed To: Scott Allen
    Address: 334 Walker Well Suite 529
East Tracy, FL 59527
    - final: $152
- this: $274
- cost: $421
    Total: $603
    ",invoice
"
    Bank Statement
    Name: Thomas Salas
    Account #: GB15DXNS71368458438093
    2025-02-03 - Johnson and Sons - $279
2025-02-18 - Mathews, Williamson and Watson - $138
2025-02-19 - Fletcher-Gordon - $287
2025-02-19 - Hogan-Moore - $198
2025-05-06 - Flynn-Baker - $285
    Closing Balance: $3636
    ",bank_statement
"
    Driver's License
    Name: Amanda James
    Address: 5981 Shannon Fords Apt. 645
Dustinbury, NC 39532
    DOB: 1963-07-28
    License #: gm466856
    Expiry: 2030-05-04
    ",drivers_license
"
    Health Insurance Card
    Name: Erin Mendoza
    Policy Number: UK088766996
    Member ID: eff2fc84-c9d1-49ee-ae48-1cac77967562
    Group #: 1080
    Plan Type: PPO
    Coverage Start Date: 2025-02-09
    Coverage End Date: 2028-12-14
    Issuer: Brown PLC
    ",health_insurance_card
"
    Invoice #: 1586
    Date: 2025-02-14
    Billed To: Penny Maldonado
    Address: PSC 5391, Box 9855
APO AA 53160
    - we: $323
- type: $278
- in: $157
    Total: $352
    ",invoice
"
    Bank Statement
    Name: Angela Colon
    Account #: GB43DDYC97683317510290
    2025-05-08 - Vargas LLC - $253
2025-05-05 - Roy, Lang and Lopez - $287
2025-04-13 - Anderson-Long - $116
2025-05-02 - Berg, Johnson and Brandt - $291
2025-04-16 - Thompson Inc - $119
    Closing Balance: $2616
    ",bank_statement
"
    Driver's License
    Name: Gabriella Ward
    Address: 58083 Hanson Radial
South Tylerton, AK 64038
    DOB: 1954-08-31
    License #: gB513591
    Expiry: 2030-01-07
    ",drivers_license
"
    Health Insurance Card
    Name: Julie Little
    Policy Number: zw001284319
    Member ID: 84290bdf-6646-4e2f-a113-670a262bff45
    Group #: 1663
    Plan Type: PPO
    Coverage Start Date: 2025-02-19
    Coverage End Date: 2029-04-04
    Issuer: Robbins, Smith and Trujillo
    ",health_insurance_card
"
    Invoice #: 2816
    Date: 2025-04-19
    Billed To: Jeffrey Navarro
    Address: 5062 Rogers Shore
Port Adriana, KS 35032
    - education: $160
- throughout: $56
- suggest: $300
    Total: $961
    ",invoice
"
    Bank Statement
    Name: Roger Miller
    Account #: GB38YWKW71548383382159
    2025-04-18 - King Inc - $44
2025-04-09 - Sutton, Anderson and Hughes - $261
2025-01-17 - Padilla Group - $67
2025-04-15 - Wood, Thomas and Bishop - $178
2025-03-07 - Lambert-Rodriguez - $106
    Closing Balance: $4152
    ",bank_statement
"
    Driver's License
    Name: Miranda Morgan
    Address: 16962 Hannah Branch Apt. 896
West Scott, IA 74691
    DOB: 1975-11-23
    License #: KO509209
    Expiry: 2033-01-09
    ",drivers_license
"
    Health Insurance Card
    Name: Brittany Murray
    Policy Number: MF428316355
    Member ID: 321f7f86-1ace-45dd-9e74-0852999b331e
    Group #: 1401
    Plan Type: POS
    Coverage Start Date: 2025-03-17
    Coverage End Date: 2027-03-10
    Issuer: Evans, Kaiser and Wallace
    ",health_insurance_card
"
    Invoice #: 2916
    Date: 2025-01-03
    Billed To: Mr. Shawn Taylor MD
    Address: 9150 Lawrence Locks
North Craig, AS 50947
    - leader: $100
- since: $419
- same: $485
    Total: $429
    ",invoice
"
    Bank Statement
    Name: Mrs. Kathryn Duran
    Account #: GB18KMHP81431453549051
    2025-03-02 - Stone, Jackson and Nguyen - $215
2025-04-25 - Martinez LLC - $203
2025-01-14 - Ross Inc - $64
2025-01-11 - Patel-Brown - $145
2025-01-08 - Woods Inc - $244
    Closing Balance: $2092
    ",bank_statement
"
    Driver's License
    Name: Leslie Liu
    Address: 67141 Joseph Summit
Michaelport, LA 67381
    DOB: 1996-10-19
    License #: GF559376
    Expiry: 2029-12-10
    ",drivers_license
"
    Health Insurance Card
    Name: Nathan Dunn
    Policy Number: VU229821292
    Member ID: aaf48596-77ae-44da-b6ac-a34564720275
    Group #: 1253
    Plan Type: EPO
    Coverage Start Date: 2025-03-23
    Coverage End Date: 2026-05-27
    Issuer: Salazar, Harris and Hicks
    ",health_insurance_card
"
    Invoice #: 9912
    Date: 2025-03-28
    Billed To: Amy Hill
    Address: 2683 Hall Crossroad
Wellsport, IA 22879
    - score: $333
- lot: $290
- side: $394
    Total: $578
    ",invoice
"
    Bank Statement
    Name: David Chavez
    Account #: GB89GAGX13426468768343
    2025-04-18 - Patterson-Lewis - $154
2025-03-31 - James Inc - $54
2025-05-03 - Martinez Inc - $227
2025-01-10 - Contreras-Wood - $221
2025-03-04 - Collins, Smith and Taylor - $224
    Closing Balance: $4758
    ",bank_statement
"
    Driver's License
    Name: Christina Velazquez
    Address: 564 Villarreal Pike Apt. 916
Tonyaland, VA 20734
    DOB: 1956-11-09
    License #: fU334325
    Expiry: 2032-07-28
    ",drivers_license
"
    Health Insurance Card
    Name: Jenna Herrera
    Policy Number: Ah562214921
    Member ID: da1c7b33-cdf4-4f1b-8f78-46b6edf404ca
    Group #: 8119
    Plan Type: EPO
    Coverage Start Date: 2025-04-24
    Coverage End Date: 2030-04-14
    Issuer: Stevens-Martin
    ",health_insurance_card
"
    Invoice #: 8063
    Date: 2025-03-30
    Billed To: Brittany Collins
    Address: 08188 Torres Coves
East Melissa, SD 52427
    - performance: $180
- five: $98
- spend: $71
    Total: $587
    ",invoice
"
    Bank Statement
    Name: Kathy Nichols
    Account #: GB47JHKI60496624770726
    2025-03-26 - Hunt Group - $258
2025-01-13 - Turner-Wallace - $253
2025-04-03 - Alvarez, Estrada and Taylor - $134
2025-02-01 - Obrien-Mcgrath - $192
2025-04-05 - Wallace-Martin - $185
    Closing Balance: $4063
    ",bank_statement
"
    Driver's License
    Name: Ryan Russell
    Address: 0178 Michelle Estates
Lewisville, MT 71334
    DOB: 1964-01-03
    License #: xY489024
    Expiry: 2035-04-29
    ",drivers_license
"
    Health Insurance Card
    Name: Austin Esparza
    Policy Number: BW156295524
    Member ID: 0739bad0-0b3f-490b-b69e-687bd07d488f
    Group #: 7366
    Plan Type: PPO
    Coverage Start Date: 2025-01-23
    Coverage End Date: 2029-04-11
    Issuer: Villanueva, Howard and Hughes
    ",health_insurance_card
"
    Invoice #: 1365
    Date: 2025-03-01
    Billed To: Nathaniel Jones
    Address: 799 Rodney Junctions
Howardstad, WI 03828
    - question: $446
- benefit: $82
- several: $238
    Total: $818
    ",invoice
"
    Bank Statement
    Name: Alyssa Barr
    Account #: GB34BMLF38025507774106
    2025-01-30 - Brown LLC - $141
2025-02-06 - May, Reyes and Oliver - $35
2025-05-07 - Wiley Group - $81
2025-04-23 - Howard Group - $183
2025-01-01 - Miles Group - $241
    Closing Balance: $2817
    ",bank_statement
"
    Driver's License
    Name: Denise Reeves
    Address: 25986 Robert Mission Suite 628
South Gregory, NJ 98027
    DOB: 1976-11-29
    License #: tp312968
    Expiry: 2034-08-18
    ",drivers_license
"
    Health Insurance Card
    Name: Justin Johnson
    Policy Number: Bx169939692
    Member ID: 6c86f430-4485-4c7c-a844-eedc1e6e7e3f
    Group #: 4637
    Plan Type: PPO
    Coverage Start Date: 2025-02-19
    Coverage End Date: 2026-12-26
    Issuer: Mcgrath-Rowe
    ",health_insurance_card
"
    Invoice #: 7476
    Date: 2025-01-16
    Billed To: Jason Ford
    Address: 33318 Barber Keys
Beckborough, LA 30818
    - various: $301
- institution: $341
- more: $67
    Total: $118
    ",invoice
"
    Bank Statement
    Name: James Moore
    Account #: GB70YBMI22119594331680
    2025-02-28 - Peters-Turner - $275
2025-02-03 - Ramsey, Lopez and Gomez - $296
2025-01-28 - Baker PLC - $96
2025-04-25 - Oconnor, Richardson and Perry - $108
2025-02-17 - Taylor, Love and Anderson - $67
    Closing Balance: $4743
    ",bank_statement
"
    Driver's License
    Name: Lisa Williams
    Address: 9911 Miller Center Suite 911
South Danburgh, NV 95928
    DOB: 1990-07-03
    License #: fT572723
    Expiry: 2026-07-12
    ",drivers_license
"
    Health Insurance Card
    Name: April Taylor
    Policy Number: Bn858925496
    Member ID: cb42e7a6-a69d-4352-936e-818cbc44a0c4
    Group #: 6708
    Plan Type: HMO
    Coverage Start Date: 2025-03-29
    Coverage End Date: 2028-07-07
    Issuer: Preston, Young and Massey
    ",health_insurance_card
"
    Invoice #: 3922
    Date: 2025-05-10
    Billed To: John Jones
    Address: 06364 Craig Port
South Diana, MP 59197
    - approach: $369
- example: $396
- ever: $240
    Total: $705
    ",invoice
"
    Bank Statement
    Name: John Morales
    Account #: GB83OGKD47872842275195
    2025-04-08 - Clements-Stevens - $230
2025-02-08 - Gill, Jacobs and Edwards - $69
2025-01-13 - Shaw-Pena - $189
2025-02-05 - Hamilton Inc - $228
2025-04-23 - Silva Group - $156
    Closing Balance: $2956
    ",bank_statement
"
    Driver's License
    Name: Glenn Nelson
    Address: 5060 White Wells
West Jeffreyville, CA 19037
    DOB: 1967-05-19
    License #: dl109407
    Expiry: 2031-02-12
    ",drivers_license
"
    Health Insurance Card
    Name: Andrea Phillips
    Policy Number: FS386760195
    Member ID: 1f13119d-c0cb-405f-abf5-50326f10e290
    Group #: 5358
    Plan Type: POS
    Coverage Start Date: 2025-05-05
    Coverage End Date: 2030-01-28
    Issuer: Ross-Nelson
    ",health_insurance_card
"
    Invoice #: 5809
    Date: 2025-02-09
    Billed To: Barbara Vaughan
    Address: 394 Guerrero Landing Suite 469
Lake William, MN 81896
    - area: $381
- drop: $53
- total: $94
    Total: $131
    ",invoice
"
    Bank Statement
    Name: Debra Collins
    Account #: GB02XVUM91588053840188
    2025-01-17 - Armstrong, Potts and Norton - $91
2025-01-18 - Miller PLC - $35
2025-01-29 - Peterson-Meyer - $131
2025-02-16 - Walter-Evans - $230
2025-01-04 - Sanders-Hansen - $64
    Closing Balance: $3433
    ",bank_statement
"
    Driver's License
    Name: Patrick Butler
    Address: 5023 Joshua Isle
South Cherylmouth, TN 49989
    DOB: 2003-05-02
    License #: mZ181681
    Expiry: 2028-01-09
    ",drivers_license
"
    Health Insurance Card
    Name: Paul Lopez
    Policy Number: IC662020501
    Member ID: 3f82282b-c09c-4368-88fc-6d26b9204d6d
    Group #: 3618
    Plan Type: HMO
    Coverage Start Date: 2025-03-12
    Coverage End Date: 2030-05-08
    Issuer: Peters, Howard and Atkins
    ",health_insurance_card
"
    Invoice #: 2004
    Date: 2025-04-29
    Billed To: Marcus Calhoun
    Address: 8014 Thomas Corner
Janetchester, MH 30459
    - service: $91
- work: $218
- though: $400
    Total: $829
    ",invoice
"
    Bank Statement
    Name: Victoria Williams
    Account #: GB82JCLE78544961312084
    2025-01-03 - Robertson Inc - $104
2025-03-06 - Hill-Mays - $226
2025-04-27 - Ballard, Johnson and Mathews - $196
2025-03-17 - Mayo Ltd - $43
2025-04-19 - Perez, Garcia and Rice - $112
    Closing Balance: $2382
    ",bank_statement
"
    Driver's License
    Name: Emily Collins
    Address: 12068 Suzanne Parks Suite 932
Lake Amyhaven, ME 44039
    DOB: 1998-09-12
    License #: GC962859
    Expiry: 2034-12-17
    ",drivers_license
"
    Health Insurance Card
    Name: Barbara Phillips
    Policy Number: Vc279642191
    Member ID: ea3fba2b-983e-48dc-af9c-e79d5c82c77f
    Group #: 7013
    Plan Type: EPO
    Coverage Start Date: 2025-04-22
    Coverage End Date: 2027-10-25
    Issuer: Brown, Rivera and Mueller
    ",health_insurance_card
"
    Invoice #: 6659
    Date: 2025-03-29
    Billed To: Catherine White
    Address: PSC 0740, Box 5836
APO AP 80465
    - tend: $461
- player: $71
- day: $105
    Total: $448
    ",invoice
"
    Bank Statement
    Name: Steven Lawson
    Account #: GB43VLDR87007087233691
    2025-02-23 - Ryan, Scott and Hale - $170
2025-04-03 - Davis PLC - $98
2025-01-27 - Smith-Wagner - $42
2025-03-13 - Johnson LLC - $196
2025-05-04 - Chavez-Hammond - $71
    Closing Balance: $4055
    ",bank_statement
"
    Driver's License
    Name: Sean Smith
    Address: 32880 Lorraine Club Apt. 502
Avilaland, MH 19785
    DOB: 1975-02-25
    License #: Ir480714
    Expiry: 2029-06-07
    ",drivers_license
"
    Health Insurance Card
    Name: Kristin Torres
    Policy Number: WQ429185419
    Member ID: 9231fa7d-9e00-4497-a439-db7be93b911a
    Group #: 5038
    Plan Type: PPO
    Coverage Start Date: 2025-02-21
    Coverage End Date: 2027-10-27
    Issuer: Harris, Pugh and Smith
    ",health_insurance_card
"
    Invoice #: 5242
    Date: 2025-05-10
    Billed To: Luke Henderson
    Address: 43809 Nicole Hill Apt. 500
West Mariatown, IA 69004
    - bit: $342
- down: $160
- product: $96
    Total: $113
    ",invoice
"
    Bank Statement
    Name: Michael Smith
    Account #: GB59FJGI27521846435199
    2025-02-02 - Myers Ltd - $115
2025-01-28 - Fleming Inc - $140
2025-03-15 - Olsen-Brown - $203
2025-01-15 - Romero, Johnson and Boone - $243
2025-05-03 - Lynch-Martinez - $181
    Closing Balance: $1198
    ",bank_statement
"
    Driver's License
    Name: Joseph Brown
    Address: 133 Anthony Ridge Apt. 773
North Jeromeview, ND 89210
    DOB: 1949-02-12
    License #: iC121160
    Expiry: 2034-05-12
    ",drivers_license
"
    Health Insurance Card
    Name: Susan Griffin
    Policy Number: Zw577549583
    Member ID: 78ed5fda-e8b1-4d60-bfe7-5de83291f341
    Group #: 2369
    Plan Type: POS
    Coverage Start Date: 2025-01-11
    Coverage End Date: 2028-06-03
    Issuer: Davis-Anderson
    ",health_insurance_card
"
    Invoice #: 4344
    Date: 2025-01-27
    Billed To: Jason Garcia
    Address: USCGC Roy
FPO AE 25014
    - Congress: $336
- later: $409
- in: $243
    Total: $857
    ",invoice
"
    Bank Statement
    Name: Kara Bailey
    Account #: GB88MFID96515029816450
    2025-01-20 - Riley-Odonnell - $131
2025-02-08 - Anderson-Mason - $223
2025-01-21 - Williams, Richardson and Graham - $264
2025-01-02 - Steele Ltd - $40
2025-05-06 - Gomez-Evans - $38
    Closing Balance: $1454
    ",bank_statement
"
    Driver's License
    Name: Dawn Marshall
    Address: 87861 Howard Manors Suite 043
North Joseph, OH 59936
    DOB: 1974-06-02
    License #: QT442657
    Expiry: 2034-10-26
    ",drivers_license
"
    Health Insurance Card
    Name: Angela Allen
    Policy Number: eI115649604
    Member ID: 39781b5d-08e8-4f7d-aee4-f48c5acf5b96
    Group #: 9127
    Plan Type: HMO
    Coverage Start Date: 2025-04-07
    Coverage End Date: 2026-08-25
    Issuer: Fischer Ltd
    ",health_insurance_card
"
    Invoice #: 6029
    Date: 2025-02-04
    Billed To: Dustin Lopez
    Address: 026 Jenkins Run
Lake Angela, CO 84944
    - wear: $485
- policy: $146
- anyone: $171
    Total: $813
    ",invoice
"
    Bank Statement
    Name: Hannah Mcclure
    Account #: GB42LPJJ08134277001463
    2025-01-28 - Nolan-Sutton - $106
2025-04-21 - Padilla PLC - $93
2025-04-28 - Howard LLC - $152
2025-01-13 - Proctor PLC - $14
2025-04-02 - Chang Group - $22
    Closing Balance: $4233
    ",bank_statement
"
    Driver's License
    Name: Christopher Spencer
    Address: 18043 Suzanne Brooks Apt. 148
West Timothy, NY 51485
    DOB: 1965-01-01
    License #: kf690648
    Expiry: 2034-04-15
    ",drivers_license
"
    Health Insurance Card
    Name: Terry Barrett
    Policy Number: JW034870652
    Member ID: b6300f90-7c09-40a8-b565-27ed35c14b6c
    Group #: 3218
    Plan Type: EPO
    Coverage Start Date: 2025-03-02
    Coverage End Date: 2027-12-26
    Issuer: Stanley Inc
    ",health_insurance_card
"
    Invoice #: 8490
    Date: 2025-05-04
    Billed To: David Duncan
    Address: 5333 Heather Stravenue
Lake Larry, IL 09614
    - coach: $220
- effort: $109
- under: $142
    Total: $978
    ",invoice
"
    Bank Statement
    Name: Jeremy Sosa
    Account #: GB84WYKO18715177726085
    2025-03-14 - White-Reynolds - $131
2025-02-25 - Wood, Peterson and Curtis - $13
2025-04-24 - Williams Group - $212
2025-02-11 - Reed-Gould - $102
2025-03-14 - Hunt-Richardson - $153
    Closing Balance: $1393
    ",bank_statement
